chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
,,51090,0,0,0,0,0,2,2.5,2.0,0,Thiago,2.5,217,False,,,50,51090.jpg,2.7,Emiliano da Silva,3.9,False,,a,7,8,56,403533,1541,352136,2806,0.5,11.2,T.Silva,1832,1,0,5,32,0,0,0,3,0,0,5,399,500.4,92.1,78.0,67.3,20,0.23,0.42,0.65,31.04,30,8,229,64,219,52,117,23,,,,,,,0.01,0.0,0.02,0.03,1.52,1.57,170,20,119,46,196,57,87,30,0.98,0.25
0.0,0.0,124183,0,0,-1,1,0,3,0.0,0.0,0,Hakim,0.0,218,False,Season long loan to Galatasaray,2023-08-21T08:29:13.470637Z,54,124183.jpg,0.0,Ziyech,0.1,False,,u,7,8,0,1010,0,16435,5,0.0,0.0,Ziyech,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,786,343,786,343,784,343,786,343,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,112,67,759,327,786,343,466,156,0.0,0.0
100.0,100.0,244851,0,0,8,-8,5,3,6.0,5.5,2,Cole,6.0,362,False,,2023-12-24T15:30:09.398314Z,58,244851.jpg,5.5,Palmer,38.1,False,,a,7,8,104,4894833,37799,963451,14656,1.0,17.9,Palmer,1324,9,5,3,26,0,0,0,6,0,0,14,358,515.0,425.7,430.0,136.9,14,7.39,3.99,11.38,25.48,23,8,30,24,36,20,19,11,2.0,,1.0,,1.0,,0.5,0.0,0.27,0.77,1.73,1.77,79,51,26,11,14,10,4,2,0.95,0.2
0.0,0.0,518620,0,0,0,0,0,3,0.0,0.0,0,Ângelo Gabriel,0.0,589,False,Season long loan to Strasbourg until the end of the season,2023-08-10T13:51:38.491138Z,50,518620.jpg,0.0,Borges Damaceno,0.0,False,,u,7,8,0,0,0,998,0,0.0,0.0,Ângelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,781,338,779,338,777,338,781,338,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,210,133,739,313,781,338,747,312,0.0,0.0
0.0,0.0,441302,0,0,-4,4,0,3,0.0,0.0,0,Ian,0.0,609,False,On loan to Borussia Dortmund until the end of the season,2024-01-12T16:43:54.859948Z,51,441302.jpg,0.9,Maatsen,0.0,False,,u,7,8,11,3375,0,11039,35,0.0,2.2,Maatsen,200,0,0,0,5,0,0,0,1,0,0,0,24,29.4,44.8,29.0,10.3,1,0.74,0.20,0.94,5.07,422,190,325,172,333,171,401,183,,,,,,,0.33,0.0,0.09,0.42,2.28,2.25,167,102,744,318,495,235,521,183,0.45,0.0
100.0,100.0,220362,0,0,-1,1,1,2,2.0,1.5,-1,Axel,2.0,611,False,,2023-10-10T12:00:09.181007Z,49,220362.jpg,2.8,Disasi,3.7,False,,a,7,8,55,965853,1305,812817,2696,0.4,11.2,Disasi,1776,1,0,5,28,0,0,0,5,0,0,4,332,376.8,72.3,86.0,53.5,20,0.88,1.34,2.22,27.90,75,25,265,81,206,48,170,43,,,,,,,0.04,0.0,0.07,0.11,1.41,1.42,244,28,146,48,182,51,91,33,1.01,0.25
0.0,0.0,503714,0,0,-1,1,0,3,0.0,0.0,0,Lesley,0.0,613,False,Hamstring injury - Unknown return date,2023-12-05T15:00:11.116513Z,44,503714.jpg,1.1,Ugochukwu,0.2,False,,i,7,8,11,44557,2,46339,99,0.0,2.5,Ugochukwu,269,0,0,1,6,0,0,0,2,0,0,0,53,47.0,22.0,2.0,7.1,3,0.00,0.11,0.11,6.73,397,179,378,193,436,217,422,196,,,,,,,0.0,0.0,0.04,0.04,2.25,2.01,575,326,556,198,409,187,352,110,1.0,0.33
0.0,0.0,534392,0,0,0,0,0,4,0.0,0.0,0,Mason,0.0,623,False,Season-long loan to Sunderland,2023-09-01T21:50:53.219365Z,45,534392.jpg,1.0,Burstow,0.1,False,,u,7,8,2,4401,0,14160,8,0.0,0.4,Burstow,8,0,0,0,1,0,0,0,0,0,0,0,6,0.4,0.6,2.0,0.3,0,0.00,0.00,0.00,0.90,499,59,459,58,441,60,498,62,,,,,,,0.0,0.0,0.0,0.0,10.12,11.25,474,85,652,68,458,57,485,68,0.0,0.0
,,482158,0,0,-1,1,0,1,0.0,-0.5,0,Lucas,0.0,659,False,,,39,482158.jpg,0.0,Bergström,0.0,False,,a,7,8,0,1933,7,1762,7,0.0,0.0,Bergström,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,531,52,515,35,480,25,534,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,786,85,364,43,541,51,581,75,0.0,0.0
0.0,0.0,514356,0,0,-1,1,0,3,0.0,0.0,0,Roméo,0.0,667,False,Thigh injury - Unknown return date,2023-12-29T16:30:10.231754Z,49,514356.jpg,1.0,Lavia,0.0,False,,i,7,8,1,1434,2,1642,7,0.0,0.2,Lavia,32,0,0,0,0,0,0,0,0,0,0,0,2,3.6,1.9,0.0,0.6,0,0.00,0.01,0.01,0.33,482,217,441,216,762,326,485,221,,,,,,,0.0,0.0,0.03,0.03,0.93,0.0,265,171,721,298,476,224,717,292,0.0,0.0
0.0,0.0,461188,0,0,0,0,0,2,0.0,0.0,0,Bashir,0.0,671,False,Season-long loan to Swansea City,2023-09-03T20:06:46.325160Z,40,461188.jpg,0.0,Humphreys,0.0,False,,u,7,8,0,629,0,989,0,0.0,0.0,Humphreys,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,582,217,566,215,533,203,586,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,706,202,422,158,592,214,691,243,0.0,0.0
,,617054,0,0,0,0,0,4,0.0,-0.5,0,Deivid Washington,0.0,677,False,,,45,617054.jpg,1.0,de Souza Eugênio,0.1,False,,a,7,8,1,10467,40,8564,41,0.0,0.2,Deivid,9,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,4.0,0.4,0,0.47,0.00,0.47,1.64,748,89,481,62,428,59,492,60,,,,,,,4.7,0.0,0.0,4.7,16.4,10.0,491,91,667,74,461,59,478,67,0.0,0.0
0.0,0.0,474803,0,0,0,0,0,1,0.0,0.0,0,Eddie,0.0,680,False,On loan to National League side Gateshead until the end of the season,2024-01-12T11:04:19.343017Z,40,474803.jpg,0.0,Beach,0.0,False,,u,7,8,0,1449,0,1270,11,0.0,0.0,Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,590,77,574,60,542,50,594,77,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,716,57,430,68,600,76,643,79,0.0,0.0
0.0,0.0,491011,0,0,0,0,0,3,0.0,0.0,0,Diego Manuel Jadon,0.0,681,False,Season-long loan to Lyon,2023-09-03T20:11:21.942763Z,45,491011.jpg,0.0,da Silva Moreira,0.0,False,,u,7,8,0,236,0,283,0,0.0,0.0,Diego Moreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,711,286,705,284,696,281,715,287,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,440,257,623,231,715,288,757,320,0.0,0.0
,,457569,0,0,0,0,0,1,6.5,6.0,3,Đorđe,6.5,687,False,,,45,457569.jpg,3.9,Petrović,1.1,False,,a,7,8,27,151367,2892,41739,899,1.4,6.0,Petrović,546,0,0,2,10,0,0,0,0,0,26,3,132,187.8,0.0,0.0,18.8,6,0.00,0.00,0.00,9.16,236,23,690,84,678,80,347,23,,,,,,,0.0,4.29,0.0,0.0,1.51,1.65,419,23,19,2,64,6,175,24,0.99,0.33
,,514280,0,0,0,0,0,2,0.5,0.0,0,Alfie,0.5,716,False,,,40,514280.jpg,1.0,Gilchrist,0.0,False,,a,7,8,3,2638,43,1816,29,0.1,0.8,Gilchrist,3,0,0,0,0,0,0,0,0,0,0,0,10,5.0,0.0,0.0,0.5,0,0.00,0.00,0.00,0.20,473,171,588,229,556,218,486,173,,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,732,220,256,84,423,148,577,211,0.0,0.0
,,517996,0,0,0,0,0,4,0.0,-0.5,0,Ronnie,0.0,717,False,,,45,517996.jpg,0.0,Stutter,0.0,False,,a,7,8,0,5288,29,4151,25,0.0,0.0,Stutter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,728,81,724,83,717,83,732,84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,464,81,644,64,732,84,561,77,0.0,0.0
0.0,0.0,519198,0,0,0,0,0,3,0.0,0.0,0,Alex,0.0,718,False,On loan to Huddersfield Town until the end of the season,2024-01-07T13:44:31.532785Z,45,519198.jpg,1.0,Matos,0.0,False,,u,7,8,1,1272,0,1127,7,0.0,0.2,Matos,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,730,303,726,302,719,300,734,304,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,279,646,251,457,211,709,285,0.0,0.0
,,248854,0,0,0,0,0,2,0.0,-0.5,0,Josh,0.0,723,False,,,40,248854.jpg,0.0,Brooking,0.0,False,,a,7,8,0,1560,5,1277,8,0.0,0.0,Brooking,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,571,210,555,208,522,196,575,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,693,193,410,150,581,207,614,220,0.0,0.0
,,517995,0,0,0,0,0,3,0.0,-0.5,0,Leo,0.0,758,False,,,45,517995.jpg,0.0,Castledine,0.0,False,,a,7,8,0,165,5,117,5,0.0,0.0,Castledine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,727,301,723,300,716,298,731,302,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,463,277,643,249,731,303,761,323,0.0,0.0
,,505187,0,0,0,0,0,3,1.3,0.8,1,Cesare,1.0,791,False,,,45,505187.jpg,1.0,Casadei,0.0,False,,a,7,8,1,51,28,2,2,0.2,0.2,Casadei,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.04,505,230,470,231,707,291,509,233,,,,,,,0.0,0.0,0.0,0.0,0.72,0.0,453,269,220,102,456,210,785,338,0.0,0.0
0.0,0.0,156074,0,0,-2,2,0,2,0.0,0.0,0,Rob,0.0,7,False,Ankle injury - Unknown return date,2023-12-01T17:00:08.901180Z,43,156074.jpg,0.0,Holding,0.1,False,,i,8,31,0,5410,9,15364,33,0.0,0.0,Holding,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,625,245,613,245,589,240,629,245,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,599,136,488,206,636,243,401,154,0.0,0.0
100.0,100.0,466117,0,0,-2,2,0,3,0.5,1.0,0,Naouirou,0.5,219,False,,2023-09-22T13:30:07.934644Z,43,466117.jpg,0.9,Ahamada,0.6,False,,a,8,31,10,164010,68,137835,592,0.1,2.3,Ahamada,137,0,0,0,7,0,0,0,1,0,0,0,32,15.2,17.9,9.0,4.3,0,0.10,0.06,0.16,4.76,449,200,388,195,410,205,443,201,,,,,,,0.07,0.0,0.04,0.11,3.13,4.6,624,342,265,120,487,231,227,70,0.0,0.0
,,174874,0,0,3,-3,3,2,0.5,1.0,1,Joachim,0.5,220,False,,,48,174874.jpg,3.2,Andersen,15.7,False,,a,8,31,70,3029972,2381,1711419,23885,0.1,14.6,Andersen,1980,2,1,5,36,0,0,0,4,0,0,9,390,552.6,198.7,207.0,95.9,22,1.29,0.96,2.25,33.76,15,2,112,20,103,4,59,5,,,,,,,0.06,0.0,0.04,0.1,1.53,1.64,284,32,298,104,130,31,25,9,1.0,0.23
100.0,100.0,80146,0,0,-1,1,0,3,1.0,1.5,2,Jordan,1.0,221,False,,2024-01-01T13:00:11.574522Z,54,80146.jpg,3.1,Ayew,0.3,False,,a,8,31,62,104242,556,114593,278,0.2,11.5,J.Ayew,1636,2,5,6,24,0,0,0,4,1,0,0,192,327.8,289.0,390.0,100.6,19,2.86,1.88,4.74,24.71,105,40,71,53,42,25,52,38,,,,,,,0.16,0.0,0.1,0.26,1.36,1.32,111,66,242,115,145,66,277,91,1.05,0.33
,,57328,0,0,-1,1,0,2,0.5,1.0,0,Nathaniel,0.5,222,False,,,44,57328.jpg,1.8,Clyne,0.1,False,,a,8,31,18,8774,39,12823,108,0.1,4.1,Clyne,716,0,0,1,12,0,0,0,0,0,0,0,109,96.0,33.8,13.0,14.4,7,0.04,0.09,0.13,13.37,324,126,348,121,399,143,372,132,,,,,,,0.01,0.0,0.01,0.02,1.68,1.51,496,87,269,91,325,114,399,153,0.88,0.13
0.0,0.0,438464,0,0,-1,1,0,3,0.0,0.0,0,Cheick,0.0,223,False,Achilles injury - Expected back 19 May,2023-11-25T19:00:09.473696Z,49,438464.jpg,1.9,Doucouré,0.1,False,,i,8,31,21,11526,3,14976,23,0.0,4.3,C.Doucouré,920,0,0,3,12,0,0,0,2,0,0,0,141,165.8,138.5,36.0,34.2,11,0.28,0.76,1.04,13.76,253,102,167,107,312,166,251,123,,,,,,,0.03,0.0,0.07,0.1,1.35,1.17,260,167,718,295,314,132,518,180,1.08,0.29
100.0,100.0,450535,0,0,-1,1,0,3,0.0,0.5,0,Malcolm,0.0,224,False,,2023-08-17T14:00:07.032627Z,44,450535.jpg,0.0,Ebiowei,0.0,False,,a,8,31,0,2242,18,6042,14,0.0,0.0,Ebiowei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,657,252,646,253,622,243,660,253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,554,313,540,188,668,260,587,219,0.0,0.0
100.0,100.0,199670,0,0,-1,1,0,4,0.5,1.0,1,Odsonne,0.5,225,False,,2023-12-09T16:30:08.935251Z,54,199670.jpg,3.8,Edouard,1.6,False,,a,8,31,60,984083,792,1059214,2129,0.1,11.1,Edouard,1244,6,0,4,16,0,0,0,3,0,0,9,198,295.0,184.1,485.0,96.7,15,5.11,0.62,5.73,16.34,129,13,125,16,23,12,57,11,,,3.0,,3.0,,0.37,0.0,0.04,0.41,1.18,1.16,117,35,315,40,74,15,152,26,1.09,0.29
75.0,100.0,232413,0,0,-5,5,1,3,6.0,8.5,14,Eberechi,8.0,226,False,Hamstring injury - 75% chance of playing,2024-01-31T01:30:12.636894Z,60,232413.jpg,4.1,Eze,3.5,False,,d,8,31,65,692688,13306,1870636,4214,1.3,10.8,Eze,1160,5,2,3,21,0,0,0,2,0,0,5,248,372.2,478.9,415.0,126.7,13,4.97,2.61,7.58,20.47,80,28,21,16,39,23,26,16,1.0,,1.0,,1.0,,0.39,0.0,0.2,0.59,1.59,1.63,67,42,12,5,50,29,96,33,1.01,0.23
0.0,0.0,40836,0,0,-1,1,0,1,0.0,0.0,0,Vicente,0.0,227,False,Signed for Celta Vigo,2023-09-02T08:56:40.331253Z,44,40836.jpg,0.0,Guaita,0.2,False,,u,8,31,0,2528,0,70402,24,0.0,0.0,Guaita,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,636,89,623,74,599,66,639,89,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,494,25,506,80,646,88,326,49,0.0,0.0
100.0,100.0,209036,0,0,-1,1,1,2,1.0,1.5,1,Marc,1.0,228,False,,2023-09-13T15:30:08.533559Z,44,209036.jpg,2.8,Guéhi,3.3,False,,a,8,31,58,646735,998,494157,4111,0.2,13.2,Guéhi,1886,0,1,5,31,0,0,0,1,0,0,6,358,400.0,77.1,35.0,51.3,21,0.58,0.96,1.54,29.77,60,18,257,76,315,100,177,47,,,,,,,0.03,0.0,0.05,0.08,1.42,1.48,525,105,205,62,176,48,102,37,1.0,0.24
100.0,100.0,108413,0,0,-1,1,0,3,2.0,2.5,2,Will,2.0,229,False,,2023-08-06T23:30:05.660088Z,49,108413.jpg,1.8,Hughes,0.0,False,,a,8,31,30,2136,18,2151,9,0.4,6.1,Hughes,1124,0,0,4,24,0,0,0,3,0,0,0,133,186.0,219.0,40.0,44.4,13,0.17,1.05,1.22,20.23,240,96,102,75,300,158,203,101,4.0,,,,,,0.01,0.0,0.08,0.09,1.62,1.92,225,146,145,65,335,145,660,259,1.04,0.32
100.0,100.0,101982,0,0,0,0,2,1,0.0,0.5,0,Sam,0.0,230,False,,2023-12-09T16:30:08.974792Z,45,101982.jpg,3.5,Johnstone,2.4,False,,a,8,31,56,709326,213,701203,2298,0.0,12.4,Johnstone,1436,0,0,5,22,0,0,0,0,0,34,7,254,254.4,0.0,0.0,25.6,16,0.00,0.00,0.00,22.71,166,21,660,80,642,72,314,21,,,,,,,0.0,2.13,0.0,0.0,1.42,1.38,358,15,566,84,97,12,121,16,1.0,0.31
100.0,100.0,152551,0,0,-3,3,0,3,1.5,2.0,1,Jefferson,1.5,231,False,,2023-12-09T16:30:08.994956Z,47,152551.jpg,2.3,Lerma Solís,0.1,False,,a,8,31,39,11265,38,37912,75,0.3,8.3,Lerma,1485,0,1,3,28,0,0,0,4,0,0,3,194,212.0,254.5,201.0,66.7,17,2.04,1.29,3.33,24.04,211,87,82,62,109,68,119,72,,,,,,,0.12,0.0,0.08,0.2,1.46,1.7,311,203,172,81,252,107,409,131,1.03,0.18
,,231747,0,0,-1,1,1,4,2.0,2.5,2,Jean-Philippe,2.0,232,False,,,49,231747.jpg,2.7,Mateta,0.7,False,,a,8,31,52,190486,537,168237,2226,0.4,10.6,Mateta,978,2,4,2,25,0,0,0,2,0,0,5,147,197.0,221.3,218.0,63.7,9,2.67,0.93,3.60,22.31,224,28,101,10,94,32,135,28,,,,,2.0,,0.25,0.0,0.09,0.34,2.05,2.3,251,54,147,23,195,32,206,34,0.83,0.18
,,169593,0,0,-1,1,0,1,0.0,0.5,0,Remi,0.0,233,False,,,39,169593.jpg,1.0,Matthews,0.1,False,,a,8,31,1,6508,24,8927,33,0.0,0.3,Matthews,3,0,0,0,1,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.07,496,35,503,27,467,17,505,34,,,,,,,0.0,0.0,0.0,0.0,2.1,30.0,768,77,352,36,418,33,393,56,0.0,0.0
100.0,100.0,244723,0,0,1,-1,1,2,0.5,1.0,1,Tyrick,0.5,234,False,,2023-12-06T23:30:08.694178Z,46,244723.jpg,3.0,Mitchell,3.4,False,,a,8,31,63,1004225,976,723905,5848,0.1,13.7,Mitchell,1807,1,2,5,33,0,0,0,4,0,0,6,329,395.6,191.7,60.0,64.8,21,0.42,1.14,1.56,31.44,61,19,117,22,259,73,131,25,,,,,,,0.02,0.0,0.06,0.08,1.57,1.64,344,48,289,102,153,39,97,34,1.05,0.25
0.0,0.0,512462,0,0,0,0,0,2,0.0,0.0,0,Jake,0.0,235,False,Permanent transfer to Lyon,2023-08-17T06:14:22.523517Z,40,512462.jpg,0.0,O'Brien,0.0,False,,u,8,31,0,415,0,10327,6,0.0,0.0,O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,601,228,585,226,553,215,605,228,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,729,217,442,170,611,225,533,199,0.0,0.0
75.0,100.0,443661,0,0,-1,1,2,3,6.0,8.5,16,Michael,8.0,236,False,Muscle injury - 75% chance of playing,2024-01-31T01:30:12.654039Z,59,443661.jpg,7.1,Olise,1.8,False,,d,8,31,71,332493,42729,165617,2344,1.4,12.0,Olise,744,6,3,0,16,0,0,0,0,0,0,14,268,379.6,353.1,297.0,103.2,8,3.12,2.86,5.98,11.81,72,24,46,38,65,40,49,35,2.0,,2.0,,,,0.38,0.0,0.35,0.73,1.43,1.94,70,44,11,4,4,2,143,42,0.97,0.0
0.0,0.0,450541,0,0,0,0,0,4,0.0,0.0,0,Luke,0.0,237,False,"Half season loan to Carlisle United, expected back in January",2023-08-02T07:30:53.481421Z,45,450541.jpg,0.0,Plange,0.0,False,,u,8,31,0,0,0,1552,0,0.0,0.0,Plange,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,694,74,688,75,676,75,698,77,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,416,73,605,56,700,78,683,94,0.0,0.0
,,427623,0,0,-1,1,0,2,0.5,1.0,1,Chris,0.5,238,False,,,39,427623.jpg,1.0,Richards,0.6,False,,a,8,31,13,68266,327,57825,470,0.1,3.3,C.Richards,921,0,0,0,21,0,0,0,2,0,0,0,112,169.2,33.1,14.0,21.7,10,0.05,0.12,0.17,19.21,249,97,351,123,395,142,331,121,,,,,,,0.0,0.0,0.01,0.01,1.88,2.05,779,245,251,79,419,144,221,87,0.98,0.0
100.0,100.0,173954,0,0,-2,2,0,3,0.0,0.5,0,Jairo,0.0,239,False,,2023-09-27T09:00:08.517252Z,43,173954.jpg,1.8,Riedewald,0.1,False,,a,8,31,7,8193,37,9889,24,0.0,1.6,Riedewald,174,0,0,1,2,0,0,0,0,0,0,0,18,9.4,5.0,8.0,2.2,2,0.00,0.04,0.04,3.16,459,204,426,209,412,207,468,213,,,,,,,0.0,0.0,0.02,0.02,1.63,1.03,601,335,490,165,323,139,494,167,1.03,0.52
100.0,100.0,86417,0,0,-1,1,0,3,1.5,2.0,1,Jeffrey,1.5,240,False,,2023-10-07T21:00:07.840898Z,49,86417.jpg,2.4,Schlupp,0.1,False,,a,8,31,46,17404,33,25233,127,0.3,9.4,Schlupp,1175,1,1,4,18,0,0,0,0,0,0,1,139,200.6,182.3,185.0,56.6,16,1.50,1.22,2.72,19.34,218,90,126,86,120,75,156,83,,,,,,,0.11,0.0,0.09,0.2,1.48,1.38,220,142,178,85,247,105,406,129,1.23,0.31
100.0,100.0,49413,0,0,0,0,0,2,0.0,0.5,0,James,0.0,241,False,,2023-10-20T15:30:08.713409Z,40,49413.jpg,0.5,Tomkins,0.4,False,,a,8,31,1,21465,55,68848,111,0.0,0.2,Tomkins,4,0,0,0,2,0,0,0,0,0,0,0,6,1.6,0.1,0.0,0.2,0,0.00,0.00,0.00,0.78,494,178,477,176,491,176,501,178,,,,,,,0.0,0.0,0.0,0.0,17.55,45.0,656,167,375,126,511,171,243,93,0.0,0.0
50.0,0.0,55494,0,0,0,0,0,2,0.0,0.0,0,Joel,0.0,242,False,Hamstring injury - 50% chance of playing,2023-12-16T19:00:08.792027Z,45,55494.jpg,2.2,Ward,0.2,False,,d,8,31,36,33590,19,43931,144,0.0,8.0,Ward,1332,0,1,4,23,1,0,0,4,0,0,0,198,219.6,69.4,31.0,31.9,16,0.70,0.21,0.91,21.58,203,75,269,84,324,107,269,87,,,,,,,0.05,0.0,0.01,0.06,1.46,1.55,351,52,562,230,265,85,318,125,1.08,0.27
,,487818,0,0,-1,1,0,1,0.0,0.5,0,Joe,0.0,243,False,,,39,487818.jpg,0.0,Whitworth,1.0,False,,a,8,31,0,24845,153,52523,158,0.0,0.0,Whitworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,532,53,516,36,481,26,535,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,787,86,365,44,542,52,185,27,0.0,0.0
100.0,100.0,172649,0,0,-1,1,0,1,0.0,0.5,2,Dean,0.0,385,False,,2023-09-27T09:00:08.768948Z,44,172649.jpg,1.5,Henderson,0.4,False,,a,8,31,9,41915,237,50583,653,0.0,2.0,Henderson,540,0,0,0,13,1,0,0,1,0,22,0,86,154.2,0.0,0.0,15.5,6,0.00,0.01,0.01,10.98,265,24,629,75,605,67,364,24,,,,,,,0.0,3.67,0.0,0.0,1.83,2.17,514,26,516,81,369,32,263,36,1.0,0.0
100.0,100.0,536694,0,0,-2,2,0,3,0.5,1.0,0,Matheus,0.5,615,False,,2023-08-08T11:00:07.451047Z,48,536694.jpg,1.0,França de Oliveira,0.0,False,,a,8,31,6,948,4,1610,12,0.1,1.2,Matheus França,59,0,0,0,2,0,0,0,0,0,0,0,18,8.0,54.1,15.0,7.6,0,0.12,0.11,0.23,1.24,464,206,304,166,393,196,419,194,3.0,,,,,,0.18,0.0,0.17,0.35,1.89,3.05,302,196,299,136,471,221,716,291,0.0,0.0
100.0,100.0,450542,0,0,0,0,0,3,0.0,0.5,0,Jesurun,0.0,657,False,,2023-11-04T19:30:09.517669Z,45,450542.jpg,1.3,Rak-Sakyi,0.0,False,,a,8,31,8,5182,5,4854,6,0.0,1.8,Rak-Sakyi,132,0,0,1,3,0,0,0,0,0,0,0,21,23.2,28.2,58.0,11.0,0,0.41,0.14,0.54,3.21,434,193,363,186,264,140,397,181,,,,,,,0.28,0.0,0.1,0.38,2.19,2.05,417,241,606,219,393,175,655,256,0.0,0.68
0.0,0.0,461382,0,0,0,0,0,4,0.0,0.0,0,John-Kymani,0.0,658,False,Season-long loan to Cambridge United,2023-09-01T14:48:20.031299Z,45,461382.jpg,0.0,Gordon,0.0,False,,u,8,31,0,7045,0,9425,8,0.0,0.0,Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,696,75,691,76,679,76,700,78,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,420,74,608,57,702,79,547,76,0.0,0.0
0.0,0.0,531993,0,0,0,0,0,4,0.0,0.0,0,Ademola,0.0,720,False,Joined Burton Albion until the end of the season,2024-01-29T08:16:39.045492Z,45,531993.jpg,0.0,Ola-Adebomi,0.0,False,,u,8,31,0,5704,0,4538,53,0.0,0.0,Ola-Adebomi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,734,83,730,85,724,85,738,86,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,471,83,650,66,737,86,588,81,0.0,0.0
